X Y Z
259 246 535
260 246 535
261 246 535
262 246 534
263 246 533
264 246 530
265 246 529
266 246 528
267 246 527
268 246 527
269 246 526
270 246 526
271 246 525
272 246 524
273 246 524
274 246 523
275 246 523
276 246 522
258 247 535
259 247 535
260 247 535
261 247 535
262 247 534
263 247 533
264 247 530
265 247 529
266 247 528
267 247 527
268 247 526
269 247 525
270 247 525
271 247 525
272 247 524
273 247 523
274 247 523
275 247 522
259 248 536
260 248 536
261 248 535
262 248 534
263 248 533
264 248 530
265 248 529
266 248 527
267 248 527
268 248 526
269 248 525
270 248 525
271 248 524
272 248 524
273 248 524
274 248 523
259 249 536
260 249 536
261 249 535
262 249 534
263 249 533
264 249 530
265 249 529
266 249 527
267 249 527
268 249 526
269 249 525
270 249 525
271 249 524
272 249 524
273 249 523
261 250 536
262 250 534
