X Y Z
178 300 597
179 300 597
180 300 597
181 300 597
182 300 597
183 300 597
184 300 597
185 300 596
186 300 596
187 300 595
188 300 594
189 300 593
190 300 592
191 300 592
175 301 598
176 301 598
177 301 598
178 301 597
179 301 597
180 301 596
181 301 596
182 301 596
183 301 596
184 301 597
185 301 597
186 301 596
187 301 595
188 301 594
189 301 593
190 301 592
191 301 592
174 302 598
175 302 598
176 302 598
177 302 597
178 302 597
179 302 597
180 302 597
181 302 596
182 302 596
183 302 596
184 302 597
185 302 596
186 302 596
187 302 595
188 302 594
189 302 593
190 302 592
191 302 592
173 303 598
174 303 598
175 303 598
176 303 598
177 303 597
178 303 597
179 303 597
180 303 596
181 303 596
182 303 596
183 303 596
184 303 596
185 303 596
186 303 596
187 303 595
188 303 594
189 303 593
190 303 592
191 303 592
192 303 592
193 303 592
173 304 598
174 304 598
175 304 598
176 304 598
177 304 597
178 304 597
179 304 596
180 304 596
181 304 596
182 304 596
183 304 596
184 304 596
185 304 596
186 304 596
187 304 595
188 304 594
189 304 593
190 304 593
191 304 592
192 304 592
193 304 592
172 305 598
173 305 598
174 305 598
175 305 598
176 305 598
177 305 597
178 305 597
179 305 596
180 305 596
181 305 596
182 305 596
183 305 596
184 305 596
185 305 596
186 305 596
187 305 595
188 305 594
189 305 593
190 305 593
191 305 593
192 305 592
193 305 593
194 305 593
172 306 598
173 306 598
174 306 598
175 306 598
176 306 597
177 306 597
178 306 596
179 306 596
180 306 596
181 306 596
182 306 596
183 306 596
184 306 596
185 306 596
186 306 595
187 306 595
188 306 594
189 306 594
190 306 593
191 306 593
192 306 593
193 306 593
194 306 593
172 307 598
173 307 598
174 307 598
175 307 597
176 307 597
177 307 597
178 307 596
179 307 596
180 307 595
181 307 595
182 307 595
183 307 595
184 307 595
185 307 595
186 307 595
187 307 595
188 307 595
189 307 594
190 307 594
191 307 594
192 307 594
193 307 594
194 307 594
172 308 598
173 308 598
174 308 597
175 308 597
176 308 596
177 308 596
178 308 595
179 308 595
180 308 595
181 308 595
182 308 595
183 308 595
184 308 595
185 308 595
186 308 595
187 308 595
188 308 595
189 308 595
190 308 595
191 308 595
192 308 595
193 308 594
194 308 595
172 309 597
173 309 598
174 309 597
175 309 597
176 309 596
177 309 596
178 309 595
179 309 595
180 309 594
181 309 594
182 309 594
183 309 594
184 309 595
185 309 595
186 309 595
187 309 595
188 309 595
189 309 595
190 309 595
191 309 595
192 309 595
193 309 595
194 309 595
195 309 595
172 310 597
173 310 597
174 310 597
175 310 596
176 310 596
177 310 595
178 310 595
179 310 594
180 310 594
181 310 594
182 310 594
183 310 594
184 310 594
185 310 594
186 310 595
187 310 595
188 310 595
189 310 595
190 310 595
191 310 595
192 310 595
193 310 595
194 310 594
195 310 594
172 311 597
173 311 597
174 311 597
175 311 596
176 311 596
177 311 595
178 311 595
179 311 594
180 311 593
181 311 593
182 311 593
183 311 594
184 311 594
185 311 594
186 311 595
187 311 595
188 311 595
189 311 595
190 311 595
191 311 595
192 311 595
193 311 594
194 311 594
195 311 594
196 311 594
172 312 597
173 312 597
174 312 596
175 312 596
176 312 595
177 312 595
178 312 594
179 312 593
180 312 593
181 312 593
182 312 593
183 312 593
184 312 594
185 312 594
186 312 595
187 312 595
188 312 595
189 312 595
