X Y Z
197 360 574
198 360 575
199 360 575
200 360 576
201 360 577
202 360 577
203 360 576
204 360 576
205 360 575
206 360 575
207 360 575
208 360 574
209 360 574
210 360 574
211 360 573
212 360 573
213 360 572
214 360 571
215 360 571
216 360 570
217 360 570
218 360 571
196 361 573
197 361 573
198 361 574
199 361 575
200 361 575
201 361 576
202 361 576
203 361 576
204 361 575
205 361 575
206 361 575
207 361 574
208 361 574
209 361 574
210 361 573
211 361 573
212 361 572
213 361 572
214 361 571
215 361 571
216 361 571
217 361 570
218 361 571
196 362 572
197 362 573
198 362 574
199 362 574
200 362 575
201 362 575
202 362 575
203 362 575
204 362 575
205 362 574
206 362 574
207 362 574
208 362 574
209 362 574
210 362 573
211 362 573
212 362 572
213 362 572
214 362 571
215 362 571
216 362 571
217 362 570
218 362 571
196 363 571
197 363 572
198 363 573
199 363 574
200 363 574
201 363 575
202 363 575
203 363 574
204 363 574
205 363 574
206 363 574
207 363 574
208 363 574
209 363 573
210 363 573
211 363 573
212 363 572
213 363 571
214 363 571
215 363 570
216 363 570
217 363 570
218 363 570
196 364 570
197 364 571
198 364 572
199 364 573
200 364 573
201 364 574
202 364 574
203 364 574
204 364 574
205 364 574
206 364 573
207 364 573
208 364 573
209 364 573
210 364 572
211 364 571
212 364 571
213 364 571
214 364 570
215 364 570
216 364 570
217 364 570
218 364 570
196 365 570
197 365 571
198 365 572
199 365 572
200 365 573
201 365 573
202 365 573
203 365 573
204 365 573
205 365 573
206 365 573
207 365 573
208 365 573
209 365 572
210 365 572
211 365 571
212 365 571
213 365 570
214 365 570
215 365 570
216 365 570
217 365 569
218 365 570
196 366 570
197 366 571
198 366 572
199 366 572
200 366 573
201 366 573
202 366 573
203 366 573
204 366 573
205 366 573
206 366 573
207 366 573
208 366 572
209 366 572
210 366 571
211 366 571
212 366 571
213 366 570
214 366 570
215 366 569
216 366 569
217 366 570
218 366 569
196 367 570
197 367 571
198 367 571
199 367 572
200 367 572
201 367 573
202 367 573
203 367 573
204 367 573
205 367 573
206 367 573
207 367 572
208 367 572
209 367 572
210 367 571
211 367 571
212 367 570
213 367 570
214 367 569
215 367 569
216 367 569
217 367 569
218 367 570
219 367 570
196 368 569
197 368 570
198 368 571
199 368 571
200 368 572
201 368 572
202 368 572
203 368 572
204 368 573
205 368 573
206 368 573
207 368 572
208 368 572
209 368 571
210 368 571
211 368 571
212 368 570
213 368 570
214 368 569
215 368 569
216 368 570
217 368 569
218 368 570
219 368 570
196 369 569
197 369 570
198 369 570
199 369 571
200 369 571
201 369 572
202 369 572
203 369 572
204 369 572
205 369 572
206 369 572
207 369 572
208 369 571
209 369 571
210 369 571
211 369 570
212 369 570
213 369 570
214 369 569
215 369 569
216 369 570
217 369 570
218 369 570
219 369 571
197 370 569
198 370 570
199 370 570
200 370 571
201 370 571
202 370 571
203 370 571
204 370 572
205 370 572
206 370 572
207 370 571
208 370 571
209 370 571
210 370 570
211 370 570
212 370 570
213 370 570
214 370 569
215 370 570
216 370 570
217 370 570
