X Y Z
229 372 604
230 372 605
231 372 606
232 372 610
234 372 610
235 372 610
236 372 610
237 372 610
238 372 610
239 372 610
240 372 611
241 372 611
226 373 600
227 373 601
228 373 601
229 373 603
231 373 605
234 373 609
235 373 608
236 373 609
237 373 608
238 373 608
239 373 608
240 373 608
241 373 609
242 373 610
226 374 598
227 374 600
228 374 600
229 374 601
230 374 602
231 374 603
234 374 605
235 374 606
236 374 607
237 374 607
238 374 607
239 374 606
240 374 606
241 374 607
242 374 608
243 374 608
225 375 594
226 375 597
227 375 598
228 375 599
229 375 600
230 375 602
231 375 602
232 375 603
233 375 604
235 375 605
236 375 605
237 375 605
238 375 605
239 375 605
240 375 605
241 375 605
242 375 606
243 375 606
224 376 592
225 376 595
226 376 596
227 376 598
228 376 599
229 376 600
230 376 601
231 376 602
232 376 603
233 376 604
234 376 604
235 376 604
236 376 604
237 376 604
238 376 604
239 376 603
240 376 604
241 376 604
242 376 604
243 376 604
225 377 594
226 377 596
227 377 597
228 377 599
229 377 600
230 377 601
231 377 602
232 377 602
233 377 603
234 377 603
235 377 604
236 377 604
237 377 603
238 377 603
239 377 603
240 377 602
241 377 602
242 377 603
243 377 604
224 378 592
226 378 596
227 378 597
228 378 599
229 378 600
230 378 601
231 378 602
232 378 602
233 378 603
234 378 603
235 378 603
236 378 603
237 378 603
238 378 603
239 378 602
240 378 602
241 378 602
242 378 602
243 378 602
224 379 592
225 379 594
226 379 595
227 379 597
228 379 599
229 379 600
230 379 601
231 379 602
232 379 602
233 379 603
234 379 603
235 379 603
236 379 603
237 379 603
238 379 602
239 379 602
240 379 602
241 379 601
242 379 601
243 379 602
224 380 593
225 380 594
226 380 595
227 380 597
228 380 599
229 380 600
230 380 601
231 380 602
232 380 602
233 380 602
234 380 602
235 380 602
236 380 602
237 380 602
238 380 602
239 380 601
240 380 601
241 380 600
242 380 601
224 381 593
226 381 595
227 381 596
228 381 598
229 381 600
230 381 601
231 381 601
232 381 602
233 381 602
234 381 602
235 381 602
236 381 602
237 381 602
238 381 601
239 381 601
240 381 600
241 381 600
242 381 600
243 381 600
224 382 593
226 382 595
227 382 596
228 382 598
229 382 599
230 382 600
231 382 601
232 382 601
233 382 601
234 382 602
235 382 602
236 382 602
237 382 601
238 382 601
239 382 600
240 382 600
241 382 600
242 382 600
243 382 600
224 383 593
226 383 594
227 383 596
228 383 597
229 383 598
230 383 599
231 383 600
232 383 600
233 383 601
234 383 601
235 383 601
236 383 601
237 383 601
238 383 600
239 383 600
240 383 599
241 383 599
242 383 599
243 383 599
224 384 593
226 384 594
227 384 596
228 384 597
229 384 598
230 384 598
231 384 599
232 384 600
233 384 600
234 384 600
235 384 600
236 384 600
237 384 600
238 384 599
239 384 599
240 384 599
241 384 599
242 384 599
243 384 599
224 385 593
226 385 594
227 385 595
228 385 596
229 385 597
230 385 598
231 385 598
232 385 599
233 385 599
234 385 599
235 385 599
236 385 599
237 385 599
238 385 598
239 385 598
240 385 598
241 385 598
242 385 598
243 385 598
224 386 593
225 386 594
226 386 594
227 386 595
228 386 596
229 386 596
230 386 597
231 386 597
232 386 598
233 386 598
234 386 598
235 386 598
236 386 598
237 386 598
238 386 597
239 386 597
240 386 597
241 386 597
242 386 597
224 387 593
225 387 594
226 387 594
227 387 595
228 387 595
229 387 596
230 387 596
231 387 596
232 387 596
233 387 597
234 387 597
235 387 597
236 387 597
237 387 597
238 387 596
239 387 596
240 387 596
241 387 596
242 387 596
224 388 593
225 388 593
227 388 594
228 388 594
229 388 594
230 388 594
231 388 594
232 388 595
233 388 595
234 388 595
235 388 595
236 388 595
237 388 595
238 388 595
239 388 595
240 388 595
241 388 595
242 388 595
243 388 595
244 388 595
224 389 592
225 389 593
226 389 593
227 389 593
228 389 593
229 389 593
230 389 593
231 389 593
232 389 594
233 389 594
234 389 594
235 389 594
236 389 594
237 389 594
238 389 594
239 389 594
240 389 594
241 389 594
242 389 594
243 389 594
244 389 594
224 390 592
225 390 592
226 390 592
227 390 593
228 390 593
229 390 593
230 390 593
231 390 593
232 390 593
233 390 593
234 390 593
235 390 593
236 390 593
237 390 593
238 390 593
239 390 593
240 390 593
241 390 593
242 390 594
243 390 593
244 390 594
224 391 591
225 391 591
226 391 592
227 391 592
228 391 592
229 391 592
230 391 592
231 391 592
232 391 592
233 391 592
234 391 593
235 391 592
236 391 593
237 391 593
238 391 592
239 391 593
240 391 593
241 391 593
242 391 593
243 391 593
244 391 593
224 392 591
225 392 591
226 392 591
227 392 591
228 392 591
229 392 591
230 392 591
231 392 591
232 392 592
233 392 592
234 392 592
235 392 592
236 392 592
237 392 592
238 392 592
239 392 592
240 392 592
241 392 593
242 392 593
243 392 593
244 392 593
224 393 590
225 393 590
226 393 591
227 393 591
228 393 591
229 393 591
230 393 591
231 393 591
232 393 591
233 393 591
234 393 591
235 393 591
236 393 591
237 393 592
238 393 592
239 393 592
240 393 592
241 393 592
242 393 593
243 393 593
224 394 590
225 394 590
226 394 590
227 394 590
228 394 590
229 394 590
230 394 590
231 394 590
232 394 590
233 394 591
234 394 591
235 394 591
236 394 591
237 394 591
238 394 591
239 394 591
240 394 592
241 394 592
242 394 593
243 394 593
224 395 589
225 395 589
226 395 589
227 395 590
228 395 590
229 395 590
230 395 590
231 395 590
232 395 590
233 395 590
234 395 590
235 395 590
236 395 591
237 395 591
238 395 591
239 395 591
240 395 591
241 395 592
242 395 593
243 395 594
224 396 588
225 396 588
226 396 589
227 396 589
228 396 589
229 396 589
230 396 589
231 396 589
232 396 589
233 396 589
234 396 589
235 396 590
236 396 590
237 396 590
238 396 591
239 396 591
240 396 591
241 396 593
242 396 594
243 396 597
224 397 588
225 397 588
226 397 588
227 397 588
228 397 589
229 397 589
230 397 589
231 397 589
232 397 589
233 397 589
234 397 589
235 397 589
236 397 589
237 397 590
238 397 590
239 397 591
240 397 591
241 397 593
242 397 595
224 398 588
225 398 588
226 398 588
227 398 588
228 398 588
229 398 588
230 398 589
231 398 589
232 398 589
233 398 588
234 398 589
235 398 589
236 398 589
237 398 589
238 398 590
239 398 591
240 398 591
241 398 594
242 398 596
243 398 599
224 399 587
225 399 587
226 399 588
227 399 588
228 399 588
229 399 588
230 399 588
231 399 588
232 399 588
233 399 588
234 399 588
235 399 588
236 399 588
237 399 589
238 399 590
239 399 591
